"device_id","ts","cte","steer_fb","speed","x","y","z","time","steering_control_state"
mu-l2-2312-0021,2024-11-22 08:57:48.432000000,-0.01,-8.7,2.25,-2332.75,3349.6,29.05,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:48.628000000,0.03,-8.7,2.43,-2332.52,3350.03,29.08,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:48.730000000,0.03,-8.7,2.43,-2332.38,3350.25,29.11,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:48.930000000,0.02,-6.5,2.24,-2332.14,3350.64,29.14,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:49.033000000,0.0,-5.4,2.3,-2332.0,3350.83,29.14,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:49.232000000,-0.03,-2.0,2.41,-2331.78,3351.22,29.17,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:49.344000000,-0.03,-1.4,2.27,-2331.67,3351.42,29.19,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:49.533000000,-0.03,-2.5,2.32,-2331.43,3351.84,29.22,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:49.753000000,-0.02,-4.0,2.24,-2331.2,3352.26,29.23,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:49.935000000,-0.01,-5.2,2.32,-2330.97,3352.67,29.26,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:50.052000000,0.0,-6.2,2.35,-2330.85,3352.88,29.28,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:50.239000000,0.0,-6.6,2.07,-2330.63,3353.25,29.3,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:50.351000000,-0.01,-6.7,2.27,-2330.5,3353.45,29.3,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:50.552000000,-0.02,-6.4,2.22,-2330.24,3353.88,29.31,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:50.753000000,-0.01,-6.2,2.24,-2330.04,3354.3,29.32,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:50.854000000,-0.01,-6.5,2.52,-2329.9,3354.52,29.36,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:51.055000000,-0.02,-6.6,2.15,-2329.68,3354.87,29.35,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:51.265000000,-0.03,-6.9,2.36,-2329.42,3355.28,29.36,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:51.461000000,-0.07,-6.7,2.23,-2329.16,3355.64,29.34,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:51.560000000,-0.07,-7.0,2.17,-2329.06,3355.84,29.33,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:51.761000000,-0.04,-7.7,2.21,-2328.87,3356.27,29.36,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:51.876000000,-0.03,-8.9,2.2,-2328.75,3356.48,29.36,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:51.985000000,-0.03,-9.4,2.32,-2328.61,3356.69,29.34,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:52.176000000,-0.04,-10.2,2.25,-2328.37,3357.06,29.34,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:52.375000000,-0.06,-10.4,2.18,-2328.12,3357.44,29.36,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:52.477000000,-0.07,-10.4,2.25,-2328.0,3357.63,29.36,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:52.679000000,-0.07,-10.4,2.16,-2327.79,3358.02,29.34,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:52.882000000,-0.06,-11.4,2.34,-2327.56,3358.44,29.34,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:52.983000000,-0.06,-11.9,2.26,-2327.45,3358.62,29.35,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:53.180000000,-0.07,-12.7,2.18,-2327.31,3358.82,29.34,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:53.303000000,-0.07,-12.7,2.25,-2327.08,3359.23,29.32,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:53.405000000,-0.07,-12.9,2.31,-2326.97,3359.43,29.32,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:53.608000000,-0.08,-13.0,2.29,-2326.73,3359.81,29.31,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:53.713000000,-0.08,-13.4,2.26,-2326.61,3360.02,29.3,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:53.909000000,-0.08,-13.5,2.03,-2326.38,3360.39,29.3,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:54.122000000,-0.09,-13.9,2.31,-2326.13,3360.83,29.31,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:54.326000000,-0.08,-14.5,2.2800000000000002,-2325.93,3361.21,29.28,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:54.525000000,-0.07,-14.9,2.2800000000000002,-2325.69,3361.61,29.27,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:54.628000000,-0.07,-14.9,2.32,-2325.56,3361.83,29.27,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:54.830000000,-0.06,-14.9,2.21,-2325.35,3362.23,29.24,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:54.935000000,-0.05,-14.9,2.39,-2325.23,3362.46,29.23,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:55.040000000,-0.05,-14.5,2.37,-2325.09,3362.67,29.23,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:55.148000000,-0.06,-13.5,2.3,-2324.95,3362.86,29.23,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:55.342000000,-0.08,-12.9,2.34,-2324.7,3363.27,29.23,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:55.444000000,-0.1,-12.7,2.23,-2324.58,3363.43,29.19,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:55.546000000,-0.11,-12.7,2.26,-2324.47,3363.64,29.18,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:55.756000000,-0.11,-13.0,2.63,-2324.22,3364.09,29.21,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:55.947000000,-0.1,-14.4,2.66,-2323.96,3364.54,29.19,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:56.048000000,-0.1,-15.4,2.56,-2323.84,3364.74,29.12,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:56.152000000,-0.1,-15.9,2.82,-2323.68,3364.99,29.11,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:56.256000000,-0.11,-16.3,2.77,-2323.5,3365.23,29.12,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:56.357000000,-0.14,-16.3,2.75,-2323.33,3365.45,29.14,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:56.557000000,-0.19,-16.4,2.66,-2323.02,3365.89,29.07,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:56.658000000,-0.2,-16.5,2.65,-2322.89,3366.12,29.03,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:56.859000000,-0.21,-18.4,2.68,-2322.61,3366.6,29.0,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:56.961000000,-0.21,-20.3,2.66,-2322.48,3366.83,29.02,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:57.062000000,-0.21,-21.0,2.6,-2322.35,3367.05,29.01,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:57.164000000,-0.2,-22.4,2.4699999999999998,-2322.22,3367.28,28.97,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:57.264000000,-0.2,-23.0,2.46,-2322.12,3367.45,28.96,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:57.467000000,-0.18,-25.8,2.5,-2321.81,3367.95,28.95,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:57.567000000,-0.18,-27.0,2.64,-2321.68,3368.18,28.93,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:57.772000000,-0.16,-28.3,2.75,-2321.41,3368.65,28.93,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:57.974000000,-0.16,-26.0,2.55,-2321.14,3369.11,28.9,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:58.075000000,-0.16,-25.3,2.51,-2321.02,3369.33,28.88,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:58.189000000,-0.18,-23.3,2.4699999999999998,-2320.84,3369.59,28.88,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:58.292000000,-0.18,-21.8,2.81,-2320.72,3369.82,28.89,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:58.395000000,-0.18,-21.8,2.76,-2320.59,3370.07,28.89,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:58.591000000,-0.16,-22.3,2.69,-2320.35,3370.53,28.84,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:58.791000000,-0.15,-22.3,2.42,-2320.09,3370.96,28.81,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:58.898000000,-0.14,-22.7,2.58,-2319.96,3371.23,28.81,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:59.099000000,-0.14,-22.9,2.55,-2319.67,3371.69,28.83,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:59.213000000,-0.13,-22.8,2.51,-2319.58,3371.89,28.79,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:59.400000000,-0.11,-22.5,2.74,-2319.32,3372.38,28.81,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:59.501000000,-0.09,-21.9,2.57,-2319.21,3372.61,28.79,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:59.706000000,-0.1,-21.2,2.69,-2318.9,3373.11,28.8,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:59.811000000,-0.12,-19.3,2.46,-2318.76,3373.3,28.79,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:57:59.912000000,-0.13,-18.4,2.55,-2318.64,3373.51,28.77,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:00.113000000,-0.15,-16.8,2.74,-2318.34,3374.03,28.78,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:00.224000000,-0.15,-16.8,2.74,-2318.22,3374.25,28.79,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:00.412000000,-0.15,-18.2,2.5300000000000002,-2317.96,3374.69,28.79,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:00.513000000,-0.14,-19.0,2.69,-2317.83,3374.92,28.79,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:00.713000000,-0.12,-20.7,2.62,-2317.61,3375.37,28.8,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:00.915000000,-0.11,-21.4,2.45,-2317.35,3375.82,28.79,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:01.016000000,-0.11,-21.5,2.74,-2317.19,3376.04,28.8,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:01.116000000,-0.11,-21.5,2.62,-2317.06,3376.28,28.82,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:01.227000000,-0.12,-21.2,2.35,-2316.95,3376.47,28.8,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:01.417000000,-0.13,-19.4,2.5,-2316.67,3376.91,28.78,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:01.518000000,-0.14,-18.9,2.59,-2316.55,3377.14,28.78,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:01.618000000,-0.13,-19.0,2.7,-2316.43,3377.37,28.79,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:01.818000000,-0.12,-20.0,2.46,-2316.19,3377.81,28.81,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:01.921000000,-0.11,-20.4,2.42,-2316.08,3378.03,28.81,2024-11-22 08:57:42,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:02.122000000,-0.09,-20.8,2.48,-2315.82,3378.5,28.8,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:02.223000000,-0.08,-20.8,2.7,-2315.68,3378.74,28.81,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:02.327000000,-0.08,-20.8,2.56,-2315.55,3378.98,28.82,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:02.428000000,-0.08,-20.2,2.51,-2315.43,3379.17,28.82,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:02.628000000,-0.08,-18.0,2.68,-2315.17,3379.64,28.79,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:02.829000000,-0.09,-16.0,2.71,-2314.91,3380.1,28.81,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:03.029000000,-0.08,-16.3,2.66,-2314.67,3380.56,28.85,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:03.234000000,-0.07,-16.3,2.73,-2314.4,3381.04,28.85,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:03.434000000,-0.05,-16.3,2.5300000000000002,-2314.16,3381.53,28.83,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:03.537000000,-0.05,-16.8,2.73,-2313.99,3381.79,28.84,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:03.749000000,-0.05,-15.7,2.6,-2313.72,3382.26,28.84,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:03.851000000,-0.05,-15.2,2.69,-2313.58,3382.5,28.83,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:03.951000000,-0.06,-14.0,2.9,-2313.42,3382.77,28.83,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:04.151000000,-0.04,-13.5,2.68,-2313.19,3383.24,28.83,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:04.255000000,-0.03,-13.5,2.81,-2313.06,3383.51,28.84,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:04.451000000,-0.02,-13.7,2.63,-2312.81,3383.94,28.79,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:04.551000000,-0.01,-13.7,2.94,-2312.64,3384.22,28.78,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:04.752000000,-0.01,-13.4,2.77,-2312.39,3384.67,28.77,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:04.855000000,-0.01,-12.9,2.82,-2312.23,3384.94,28.78,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:05.056000000,-0.03,-11.4,2.51,-2311.98,3385.36,28.74,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:05.260000000,-0.02,-11.2,2.91,-2311.68,3385.91,28.71,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:05.458000000,0.0,-12.2,2.63,-2311.45,3386.37,28.69,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:05.562000000,-0.01,-12.5,2.85,-2311.27,3386.63,28.68,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:05.761000000,-0.01,-12.9,2.69,-2311.03,3387.07,28.64,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:05.863000000,-0.01,-12.9,2.88,-2310.86,3387.35,28.65,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:05.967000000,-0.01,-12.4,2.67,-2310.72,3387.58,28.66,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:06.169000000,-0.02,-12.5,2.66,-2310.45,3388.05,28.64,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:06.277000000,-0.03,-12.7,2.6,-2310.3,3388.28,28.61,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:06.486000000,-0.04,-12.7,2.81,-2310.0,3388.79,28.59,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:06.586000000,-0.04,-13.2,2.82,-2309.86,3389.04,28.59,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:06.696000000,-0.04,-13.5,2.83,-2309.72,3389.27,28.58,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:06.890000000,-0.04,-14.9,2.88,-2309.43,3389.77,28.56,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:06.991000000,-0.03,-15.2,2.86,-2309.29,3390.02,28.56,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:07.191000000,-0.03,-15.2,2.73,-2309.04,3390.46,28.54,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:07.292000000,-0.03,-15.4,2.82,-2308.89,3390.71,28.52,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:07.395000000,-0.03,-15.4,2.89,-2308.76,3390.96,28.52,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:07.594000000,-0.01,-15.4,2.85,-2308.5,3391.46,28.5,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:07.694000000,-0.01,-15.4,2.83,-2308.36,3391.7,28.5,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:07.897000000,0.0,-14.4,2.7199999999999998,-2308.08,3392.18,28.49,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:08.097000000,0.0,-12.5,2.52,-2307.81,3392.65,28.47,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:08.198000000,0.0,-12.2,2.69,-2307.68,3392.9,28.46,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:08.300000000,0.01,-12.2,2.89,-2307.53,3393.18,28.46,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:08.404000000,0.01,-12.2,2.92,-2307.39,3393.4,28.46,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:08.602000000,0.02,-11.9,2.9,-2307.13,3393.91,28.43,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:08.711000000,0.02,-12.2,2.92,-2306.97,3394.18,28.43,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:08.812000000,0.01,-11.7,2.94,-2306.82,3394.41,28.42,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:08.914000000,0.01,-11.4,2.7800000000000002,-2306.68,3394.66,28.41,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:09.116000000,0.0,-10.4,2.84,-2306.38,3395.17,28.4,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:09.217000000,-0.01,-10.4,2.83,-2306.23,3395.41,28.39,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:09.331000000,-0.02,-10.5,2.86,-2306.09,3395.66,28.39,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:09.519000000,-0.03,-11.5,2.7199999999999998,-2305.81,3396.12,28.36,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:09.628000000,-0.03,-11.9,2.81,-2305.65,3396.39,28.36,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:09.762000000,-0.02,-12.9,2.83,-2305.52,3396.64,28.34,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:09.935000000,0.0,-13.7,2.77,-2305.25,3397.14,28.33,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:10.136000000,0.01,-14.9,2.87,-2304.97,3397.62,28.31,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:10.247000000,0.01,-14.9,2.84,-2304.82,3397.85,28.28,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:10.466000000,-0.01,-13.4,2.74,-2304.53,3398.32,28.26,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:10.641000000,-0.01,-12.2,2.87,-2304.27,3398.8,28.23,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:10.846000000,-0.02,-12.2,2.69,-2303.98,3399.29,28.21,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:11.049000000,-0.02,-12.9,2.79,-2303.69,3399.78,28.19,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:11.150000000,-0.02,-12.9,2.7199999999999998,-2303.56,3400.02,28.17,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:11.257000000,-0.02,-13.7,2.85,-2303.42,3400.27,28.16,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:11.387000000,-0.02,-13.9,2.7800000000000002,-2303.23,3400.58,28.14,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:11.594000000,-0.02,-14.5,2.7800000000000002,-2302.94,3401.07,28.12,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:11.802000000,-0.02,-14.5,2.84,-2302.65,3401.56,28.11,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:11.997000000,-0.03,-14.7,2.69,-2302.37,3402.02,28.1,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:12.098000000,-0.03,-14.9,2.73,-2302.24,3402.25,28.09,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:12.303000000,-0.06,-15.0,2.62,-2301.96,3402.69,28.06,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:12.406000000,-0.05,-15.2,2.75,-2301.82,3402.95,28.04,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:12.601000000,-0.04,-16.3,2.74,-2301.55,3403.43,28.04,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:12.702000000,-0.03,-16.8,2.71,-2301.43,3403.67,28.04,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:12.903000000,-0.03,-17.3,2.7199999999999998,-2301.16,3404.13,28.02,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:13.004000000,-0.02,-17.3,2.61,-2301.03,3404.35,28.01,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:13.107000000,-0.02,-16.7,2.68,-2300.9,3404.6,28.0,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:13.209000000,-0.01,-16.7,2.66,-2300.78,3404.81,27.98,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:13.412000000,-0.01,-15.7,2.71,-2300.51,3405.29,27.96,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:13.516000000,0.0,-15.2,2.73,-2300.38,3405.53,27.96,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:13.708000000,0.0,-13.4,2.74,-2300.11,3406.01,27.95,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:13.910000000,0.01,-12.9,2.7,-2299.86,3406.47,27.92,2024-11-22 08:58:02,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 08:58:14.113000000,-0.01,-13.2,2.59,-2299.59,3406.91,27.9,2024-11-22 08:58:02,ACT_ROBOT
